ean,geko_variant_size_code,geko_variant_producer_code,geko_variant_stock_id,weight,gross_weight
5902973765595,CG80715-E,5902973765595,1,150.00,160.00
5901477161346,G72075,5901477161346,1,1090.00,1130.00
5901477161360,G03190,5901477161360,1,3550.00,3670.00
5901477161353,G03191,5901477161353,1,4800.00,4920.00
5901477161421,G83028,5901477161421,1,11400.00,13100.00
5901477161377,G70071,5901477161377,1,4000.00,4000.00
5901477161384,G70072,5901477161384,1,4000.00,4000.00
5901477161391,G13501,5901477161391,1,60.00,65.00
5901477161490,G10048,5901477161490,1,153.00,158.00
5901477161513,G81235,5901477161513,1,400.00,430.00
5901477161506,G66060,5901477161506,1,220.00,224.00
5901477161414,G30123,5901477161414,1,1660.00,1710.00
5901477161483,G03501,5901477161483,1,300.00,320.00
5901477161438,G65002,5901477161438,1,206.00,226.00
5901477161520,G03216,5901477161520,1,320.00,340.00
5901477161445,G40070,5901477161445,1,510.00,530.00
5901477161537,G30801,5901477161537,1,90.00,97.00
5901477161476,G81207,5901477161476,1,2370.00,2690.00
5901477161452,G30062,5901477161452,1,360.00,410.00
5901477161544,G30070,5901477161544,1,3.00,360.00
5901477161469,G30802,5901477161469,1,100.00,110.00
5901477166792,CG81057-4C,5901477166792,1,700.00,750.00
5901477169472,CG83001-A,5901477169472,1,2400.00,2400.00
5901477166563,CG81419G,5901477166563,1,300.00,320.00
5901477161865,K01500,5901477161865,1,550.00,600.00
5901477161872,K01501,5901477161872,1,950.00,1000.00
5901477161605,G00851,5901477161605,1,700.00,750.00
5901477161650,G81237,5901477161650,1,225.00,850.00
5901477161551,G01832,5901477161551,1,310.00,320.00
5901477161582,G02197,5901477161582,1,30000.00,32000.00
5901477161612,G02044,5901477161612,1,14000.00,15000.00
5901477161599,G81207A,5901477161599,1,70.00,80.00
5901477161575,G38506,5901477161575,1,650.00,700.00
5901477161568,G29020,5901477161568,1,400.00,500.00
5901477161711,G01203,5901477161711,1,1040.00,1040.00
5901477161728,K00160,5901477161728,1,250.00,270.00
5901477161759,G29965,5901477161759,1,430.00,460.00
5901477161933,G01465,5901477161933,1,1650.00,1770.00
5901477161926,G03217,5901477161926,1,125.00,138.00
5901477161766,K00115,5901477161766,1,200.00,230.00
5901477161940,G37511,5901477161940,1,320.00,370.00
5901477161773,G30063,5901477161773,1,1400.00,1600.00
5901477161780,G30064,5901477161780,1,300.00,330.00
5901477161803,G30065,5901477161803,1,270.00,290.00
5901477161735,G70040,5901477161735,1,1530.00,1530.00
5901477161742,G70041,5901477161742,1,2000.00,2000.00
5901477161667,CG80094A,5901477161667,1,250.00,300.00
5901477163340,CG80770-808,5901477163340,1,200.00,200.00
5901477161988,GH01-102,5901477161988,1,1900.00,2000.00
5901477161810,CG83051-21,5901477161810,1,200.00,0.00
5901477161834,CG83051A,5901477161834,1,2000.00,2100.00
5901477161841,G40081,5901477161841,1,110.00,115.00
5901477161858,G40082,5901477161858,1,140.00,150.00
5901477161902,G71033,5901477161902,1,300.00,300.00
5901477161919,G71034,5901477161919,1,300.00,300.00
5901477161889,CG02032A,5901477161889,1,3000.00,3100.00
5901477164538,CG80200A,5901477164538,1,1260.00,1330.00
5901477164545,CG80204A,5901477164545,1,1260.00,1330.00
5901477161957,K00290,5901477161957,1,710.00,760.00
5901477161964,K00291,5901477161964,1,740.00,790.00
5901477161971,K00292,5901477161971,1,94.00,104.00
5901477168215,G80802,5901477168215,1,2400.00,2500.00
5901477168222,G80805,5901477168222,1,5100.00,5320.00
5901477162152,G80722,5901477162152,1,1980.00,2080.00
5901477162039,CG80722-2,5901477162039,1,500.00,520.00
5901477162053,CG80722-4,5901477162053,1,100.00,110.00
5901477162060,CG80722-6,5901477162060,1,100.00,105.00
5901477162084,CG80722-9,5901477162084,1,100.00,105.00
5901477161995,CG80722-10,5901477161995,1,130.00,160.00
5901477162008,CG80722-11,5901477162008,1,80.00,90.00
5901477162022,CG80722-19,5901477162022,1,60.00,70.00
5901477162046,CG80722-20,5901477162046,1,290.00,300.00
5901477162091,G73782,5901477162091,1,1640.00,1640.00
5901477162107,G73783,5901477162107,1,2480.00,2480.00
5901477162114,G73785,5901477162114,1,4120.00,4120.00
5901477162121,G73786,5901477162121,1,3200.00,3200.00
5901477162138,G73787,5901477162138,1,4180.00,4180.00
5901477162145,G73788,5901477162145,1,7980.00,7980.00
5901477162572,G80809,5901477162572,1,1660.00,1660.00
5901477162183,G80810,5901477162183,1,1300.00,1500.00
5901477162190,CH00439-2,5901477162190,1,60.00,60.00
5901477162206,CH00439-3,5901477162206,1,60.00,60.00
5901477162213,CH00439-4,5901477162213,1,60.00,60.00
5901477162220,CH00439-9-10,5901477162220,1,60.00,60.00
5901477162237,CH00439-14,5901477162237,1,60.00,60.00
5901477162244,CH00439-16,5901477162244,1,60.00,60.00
5901477162251,CH00439-17,5901477162251,1,60.00,60.00
5901477162268,CH00439-20,5901477162268,1,60.00,60.00
5901477162275,CH00439-28,5901477162275,1,0.00,0.00
5901477162282,CH00439-37-39,5901477162282,1,60.00,60.00
5901477162299,CH00439-38,5901477162299,1,60.00,60.00
5901477162305,CH00442-3,5901477162305,1,200.00,0.00
5901477162312,CH00442-5,5901477162312,1,100.00,0.00
5901477162329,CH00442-8,5901477162329,1,150.00,0.00
5901477162336,CH00442-9,5901477162336,1,100.00,0.00
5901477162343,CH00442-10-11,5901477162343,1,60.00,60.00
5901477162350,CH00442-14,5901477162350,1,200.00,0.00
5901477162367,CH00442-16,5901477162367,1,100.00,0.00
5901477162374,CH00442-17,5901477162374,1,60.00,0.00
5901477162381,CH00442-18,5901477162381,1,150.00,0.00
5901477165818,T00710,5901477165818,1,1000.00,1000.00
5901477165825,T00711,5901477165825,1,500.00,500.00
5901477165832,T00712,5901477165832,1,1000.00,1000.00
5901477165849,T00714,5901477165849,1,4000.00,4000.00
5901477165856,T00715,5901477165856,1,7000.00,7000.00
5901477162992,G00880,5901477162992,1,230.00,250.00
5901477163005,G00881,5901477163005,1,340.00,370.00
5901477163012,G00882,5901477163012,1,105.00,125.00
5901477163029,G00883,5901477163029,1,220.00,270.00
5901477162794,G10175,5901477162794,1,125.00,138.00
5901477162800,G10176,5901477162800,1,208.00,229.00
5901477162817,G10177,5901477162817,1,444.00,472.00
5901477162824,G30034,5901477162824,1,385.00,410.00
5901477162596,T03200,5901477162596,1,40.00,45.00
5901477162602,T03201,5901477162602,1,60.00,65.00
5901477162619,T03202,5901477162619,1,166.00,176.00
5901477162626,T03203,5901477162626,1,260.00,280.00
5901477162633,T03205,5901477162633,1,400.00,420.00
5901477162640,G38560,5901477162640,1,40.00,42.00
5901477162657,G38561,5901477162657,1,60.00,65.00
5901477162664,G38562,5901477162664,1,190.00,200.00
5901477162671,G38563,5901477162671,1,260.00,280.00
5901477162688,G38570,5901477162688,1,98.00,98.00
5901477162695,G38571,5901477162695,1,300.00,320.00
5901477162701,G38572,5901477162701,1,300.00,320.00
5901477162718,G38573,5901477162718,1,440.00,460.00
5901477162725,G38574,5901477162725,1,300.00,320.00
5901477162732,G38580,5901477162732,1,650.00,700.00
5901477162749,G38581,5901477162749,1,700.00,750.00
5901477162756,G38590,5901477162756,1,115.00,125.00
5901477162831,G02331,5901477162831,1,170.00,190.00
5901477162848,G00667,5901477162848,1,990.00,990.00
5901477162855,G00668,5901477162855,1,600.00,600.00
5901477162862,G33140,5901477162862,1,115.00,135.00
5901477162879,G29072,5901477162879,1,104.00,105.00
5901477162886,G71211,5901477162886,1,450.00,470.00
5901477162893,G71205,5901477162893,1,316.00,316.00
5901477162909,G32007,5901477162909,1,2630.00,2880.00
5901477162916,G00902,5901477162916,1,6250.00,6500.00
5901477162930,G40029,5901477162930,1,880.00,920.00
5901477162923,G10064,5901477162923,1,2000.00,2200.00
5901477162947,G02748,5901477162947,1,500.00,550.00
5901477162954,G00393,5901477162954,1,1100.00,1160.00
5901477162961,G00394,5901477162961,1,550.00,580.00
5901477162978,G00648,5901477162978,1,70.00,75.00
5901477162763,G38591,5901477162763,1,140.00,150.00
5901477162770,G38592,5901477162770,1,160.00,170.00
5901477162985,G32008,5901477162985,1,190.00,200.00
5901477162398,CG80809-4,5901477162398,1,60.00,0.00
5901477162404,CG80809-6,5901477162404,1,200.00,0.00
5901477162411,CG80809-7,5901477162411,1,100.00,0.00
5901477162428,CG80809-8,5901477162428,1,200.00,0.00
5901477162435,CG80809-9,5901477162435,1,80.00,0.00
5901477162442,CG80809-23,5901477162442,1,120.00,0.00
5901477162459,CG80809-25,5901477162459,1,100.00,0.00
5901477162466,CG80809-26,5901477162466,1,150.00,0.00
5901477162473,CG80810-8,5901477162473,1,60.00,0.00
5901477162480,CG80810-9,5901477162480,1,80.00,0.00
5901477162497,CG80810-17,5901477162497,1,150.00,0.00
5901477162503,CG80810-19,5901477162503,1,60.00,0.00
5901477162510,CG80810-20,5901477162510,1,200.00,0.00
5901477162527,CG80810-22,5901477162527,1,150.00,0.00
5901477162534,CG80810-23,5901477162534,1,100.00,0.00
5901477162541,CG80810-24,5901477162541,1,120.00,0.00
5901477162558,CG80810-27,5901477162558,1,80.00,0.00
5901477162565,CG80810-32,5901477162565,1,150.00,0.00
5901477163081,G00647,5901477163081,1,23.00,24.00
5901477163098,G10521,5901477163098,1,300.00,310.00
5901477163104,G80320,5901477163104,1,120.00,122.00
5901477163159,G02659,5901477163159,1,650.00,660.00
5901477163166,G65003,5901477163166,1,30.00,31.00
5901477163135,G38267,5901477163135,1,1780.00,1810.00
5901477163173,G37530,5901477163173,1,145.00,155.00
5901477163128,G70075,5901477163128,1,290.00,300.00
5901477163111,G80089,5901477163111,1,12800.00,13300.00
5901477163197,G02436,5901477163197,1,6370.00,6500.00
5901477163180,G02435,5901477163180,1,4720.00,4850.00
5901477163296,G90546-44,5901477163296,1,1200.00,1400.00
5901477163241,G90546-39,5901477163241,1,1200.00,1400.00
5901477163258,G90546-40,5901477163258,1,1200.00,1400.00
5901477163265,G90546-41,5901477163265,1,1200.00,1400.00
5901477163272,G90546-42,5901477163272,1,1200.00,1400.00
5901477163289,G90546-43,5901477163289,1,1200.00,1400.00
5901477163302,G90546-45,5901477163302,1,1200.00,1400.00
5901477163319,G90546-46,5901477163319,1,1200.00,1400.00
5901477163418,G38250,5901477163418,1,370.00,420.00
5901477163425,G40035,5901477163425,1,2250.00,2500.00
5901477163432,G40051,5901477163432,1,3000.00,3000.00
5901477163449,G40052,5901477163449,1,3000.00,3000.00
5901477163456,G40053,5901477163456,1,3000.00,3000.00
5901477163036,CG80809-2-3,5901477163036,1,80.00,0.00
5901477163043,CG80809-21,5901477163043,1,100.00,0.00
5901477163050,CG80809-22,5901477163050,1,60.00,0.00
5901477163067,CG80809-24,5901477163067,1,150.00,0.00
5901477163074,CG80809-29,5901477163074,1,150.00,0.00
5901477163203,G03136,5901477163203,1,1000.00,2000.00
5901477163470,G38251,5901477163470,1,140.00,150.00
5901477165481,G01867,5901477165481,1,200.00,250.00
5901477165498,G01868,5901477165498,1,400.00,450.00
5901477165504,G01869,5901477165504,1,800.00,850.00
5901477165559,G03147,5901477165559,1,1400.00,1500.00
5901477165566,G02907,5901477165566,1,1000.00,1500.00
5901477165771,G40071,5901477165771,1,695.00,695.00
5901477165788,G40072,5901477165788,1,180.00,180.00
5901477164347,G71212,5901477164347,1,82.00,138.00
5901477164354,G71213,5901477164354,1,10.00,10.00
5901477163524,G15115,5901477163524,1,255.00,305.00
5901477163937,G02152,5901477163937,1,60.00,60.00
5901477163487,G15030,5901477163487,1,480.00,480.00
5901477163494,G02460,5901477163494,1,60.00,60.00
5901477163500,G02461,5901477163500,1,60.00,60.00
5901477163944,G15031,5901477163944,1,140.00,140.00
5901477163517,G80655,5901477163517,1,3790.00,5110.00
5901477164385,G80656,5901477164385,1,3500.00,4000.00
5901477164330,G02703,5901477164330,1,200.00,250.00
5901477165511,G29030,5901477165511,1,64.00,74.00
5901477165528,G29031,5901477165528,1,114.00,124.00
5901477164439,G30008,5901477164439,1,1000.00,1000.00
5901477165740,G02653,5901477165740,1,550.00,600.00
5901477164019,G71220,5901477164019,1,65.00,75.00
5901477164026,G10036,5901477164026,1,3000.00,3500.00
5901477165542,G80061,5901477165542,1,840.00,960.00
5901477165535,G80060,5901477165535,1,480.00,580.00
5901477165757,G30144,5901477165757,1,300.00,300.00
5901477165573,G02624,5901477165573,1,1000.00,1000.00
5901477165580,G10172,5901477165580,1,290.00,300.00
5901477165764,G15150,5901477165764,1,1000.00,1150.00
5901477164293,G29040,5901477164293,1,500.00,500.00
5901477164309,G29041,5901477164309,1,500.00,500.00
5901477164316,G29042,5901477164316,1,800.00,800.00
5901477164323,G29043,5901477164323,1,800.00,800.00
5901477163906,G64990,5901477163906,1,210.00,220.00
5901477163913,G64991,5901477163913,1,425.00,440.00
5901477163722,G64992,5901477163722,1,310.00,320.00
5901477163920,G33150,5901477163920,1,87.00,110.00
5901477163821,G64999,5901477163821,1,60.00,64.00
5901477163739,G64998,5901477163739,1,400.00,500.00
5901477163760,G38565,5901477163760,1,350.00,350.00
5901477163777,G38507,5901477163777,1,295.00,295.00
5901477163890,G00870,5901477163890,1,2450.00,2500.00
5901477163838,G30590,5901477163838,1,2280.00,2400.00
5901477163845,G30591,5901477163845,1,2300.00,2430.00
5901477163883,G00827,5901477163883,1,2000.00,2100.00
5901477163852,G38112,5901477163852,1,3000.00,3000.00
5901477163753,G03218,5901477163753,1,29.00,31.00
5901477163814,G71215,5901477163814,1,120.00,123.00
5901477163791,G15032,5901477163791,1,130.00,140.00
5901477163715,G02928,5901477163715,1,590.00,620.00
5901477163784,G02929,5901477163784,1,470.00,485.00
5901477163807,G03153,5901477163807,1,960.00,990.00
5901477163746,G03316,5901477163746,1,620.00,1000.00
5901477167232,G80039,5901477167232,1,5000.00,5250.00
5901477163333,CG80770-600,5901477163333,1,1850.00,1850.00
5901477163357,CG80770-810,5901477163357,1,40.00,40.00
5901477163401,CG80770-820,5901477163401,1,200.00,200.00
5901477163326,CG80770-000,5901477163326,1,500.00,500.00
5901477163364,CG80770-813,5901477163364,1,200.00,200.00
5901477163371,CG80770-815,5901477163371,1,50.00,50.00
5901477163388,CG80770-817,5901477163388,1,66.00,66.00
5901477163395,CG80770-818,5901477163395,1,200.00,200.00
5901477165085,G00308,5901477165085,1,680.00,680.00
5901477164552,G80460,5901477164552,1,830.00,1100.00
5901477164569,G80461,5901477164569,1,970.00,1250.00
5901477164576,G80462,5901477164576,1,1430.00,1850.00
5901477164361,G10530,5901477164361,1,295.00,300.00
5901477165665,H00417,5901477165665,1,9000.00,10000.00
5901477165603,G81255,5901477165603,1,33000.00,40000.00
5901477165610,G81256,5901477165610,1,30000.00,30000.00
5901477163531,G71500,5901477163531,1,200.00,200.00
5901477163548,G71501,5901477163548,1,500.00,500.00
5901477163555,G71502,5901477163555,1,200.00,200.00
5901477163562,G71503,5901477163562,1,500.00,500.00
5901477163579,G71510,5901477163579,1,200.00,200.00
5901477163586,G71511,5901477163586,1,200.00,200.00
5901477163593,G71512,5901477163593,1,200.00,200.00
5901477163609,G71513,5901477163609,1,400.00,400.00
5901477163616,G71514,5901477163616,1,800.00,800.00
5901477163623,G71515,5901477163623,1,1000.00,1000.00
5901477163630,G71516,5901477163630,1,2200.00,2200.00
5901477163647,G71517,5901477163647,1,3000.00,3000.00
5901477163654,G71518,5901477163654,1,800.00,800.00
5901477163661,G71519,5901477163661,1,1200.00,1200.00
5901477163678,G71520,5901477163678,1,2400.00,2800.00
5901477163685,G71521,5901477163685,1,3200.00,3200.00
5901477163692,G71522,5901477163692,1,600.00,600.00
5901477163708,G71523,5901477163708,1,800.00,800.00
5901477163876,K00035,5901477163876,1,835.00,880.00
5901477163968,G02440,5901477163968,1,10800.00,11800.00
5901477163975,G02441,5901477163975,1,12200.00,13400.00
5901477163982,G02442,5901477163982,1,17600.00,18800.00
5901477164453,G80440,5901477164453,1,2000.00,2500.00
5901477164460,G80441,5901477164460,1,5400.00,5400.00
5901477164477,G80442,5901477164477,1,3000.00,3950.00
5901477165870,G03308,5901477165870,1,1000.00,1200.00
5901477164392,G03356,5901477164392,1,160.00,180.00
5901477163999,G80550,5901477163999,1,6360.00,6360.00
5901477164590,G17300,5901477164590,1,450.00,450.00
5901477165139,G17350,5901477165139,1,10.00,10.00
5906190200792,G17390,5906190200792,1,500.00,500.00
5901477164606,G17301,5901477164606,1,550.00,550.00
5901477164613,G17302,5901477164613,1,550.00,550.00
5901477164620,G17303,5901477164620,1,750.00,750.00
5901477164637,G17304,5901477164637,1,800.00,800.00
5901477164644,G17305,5901477164644,1,900.00,900.00
5901477164651,G17306,5901477164651,1,475.00,475.00
5901477164668,G17307,5901477164668,1,525.00,525.00
5901477164675,G17308,5901477164675,1,250.00,250.00
5901477164682,G17309,5901477164682,1,250.00,250.00
5901477164699,G17310,5901477164699,1,675.00,675.00
5901477164705,G17311,5901477164705,1,725.00,725.00
5901477164712,G17312,5901477164712,1,250.00,250.00
5901477165054,G17313,5901477165054,1,825.00,825.00
5901477165061,G17314,5901477165061,1,250.00,250.00
5901477165078,G17315,5901477165078,1,900.00,900.00
5901477165092,G17316,5901477165092,1,950.00,950.00
5901477165108,G17317,5901477165108,1,250.00,250.00
5901477165115,G17318,5901477165115,1,250.00,250.00
5901477165122,G17319,5901477165122,1,250.00,250.00
5901477165047,G02732,5901477165047,1,2800.00,3000.00
5901477165146,G17351,5901477165146,1,15.00,15.00
5901477165153,G17352,5901477165153,1,15.00,15.00
5901477165160,G17353,5901477165160,1,10.00,10.00
5901477165177,G17354,5901477165177,1,20.00,20.00
5901477165184,G17355,5901477165184,1,20.00,20.00
5901477165191,G17356,5901477165191,1,30.00,30.00
5901477165207,G17357,5901477165207,1,15.00,15.00
5901477165214,G17358,5901477165214,1,15.00,15.00
5901477165221,G17359,5901477165221,1,35.00,35.00
5901477165238,G17360,5901477165238,1,10.00,10.00
5901477165245,G17361,5901477165245,1,50.00,50.00
5901477165252,G17362,5901477165252,1,100.00,100.00
5901477165269,G17363,5901477165269,1,120.00,130.00
5901477165276,G17364,5901477165276,1,10.00,10.00
5901477165283,G17365,5901477165283,1,95.00,100.00
5901477165290,G17366,5901477165290,1,50.00,50.00
5901477165306,G17367,5901477165306,1,10.00,10.00
5901477165313,G17368,5901477165313,1,156.00,156.00
5901477165320,G17369,5901477165320,1,80.00,80.00
5901477165337,G17370,5901477165337,1,50.00,50.00
5901477165344,G17371,5901477165344,1,43.00,43.00
5901477165351,G17372,5901477165351,1,10.00,10.00
5901477165368,G17373,5901477165368,1,185.00,185.00
5901477165375,G17374,5901477165375,1,190.00,190.00
5901477165382,G17375,5901477165382,1,390.00,400.00
5901477165399,G17376,5901477165399,1,281.00,281.00
5901477165405,G17377,5901477165405,1,287.00,287.00
5901477165412,G17378,5901477165412,1,309.00,309.00
5901477165429,G17379,5901477165429,1,324.00,324.00
5901477165436,G17380,5901477165436,1,136.00,136.00
