ean,geko_variant_stock_id,price_type,net_value,gross_value,currency
5901477161438,1,variant_standard,1.45,1.45,PLN
5901477161438,,base_product_standard,1.45,1.45,PLN
5901477161520,1,variant_standard,2.33,2.33,PLN
5901477161520,,base_product_standard,2.33,2.33,PLN
5901477161445,1,variant_standard,3.66,3.66,PLN
5901477161445,,base_product_standard,3.66,3.66,PLN
5901477161537,1,variant_standard,1.95,1.95,PLN
5901477161537,,base_product_standard,1.95,1.95,PLN
5901477161476,1,variant_standard,21.96,21.96,PLN
5901477161476,,base_product_standard,21.96,21.96,PLN
5901477161452,1,variant_standard,5.54,5.54,PLN
5901477161452,,base_product_standard,5.54,5.54,PLN
5901477161544,1,variant_standard,5.42,5.42,PLN
5901477161544,,base_product_standard,5.42,5.42,PLN
5901477161469,1,variant_standard,5.16,5.16,PLN
5901477161469,,base_product_standard,5.16,5.16,PLN
5901477166792,1,variant_standard,5.44,5.44,PLN
5901477166792,,base_product_standard,5.44,5.44,PLN
5901477169472,1,variant_standard,9.92,9.92,PLN
5901477169472,,base_product_standard,9.92,9.92,PLN
5901477166563,1,variant_standard,8.92,8.92,PLN
5901477166563,,base_product_standard,8.92,8.92,PLN
5901477161865,1,variant_standard,5.64,5.64,PLN
5901477161865,,base_product_standard,5.64,5.64,PLN
5901477161872,1,variant_standard,7.89,7.89,PLN
5901477161872,,base_product_standard,7.89,7.89,PLN
5901477161605,1,variant_standard,7.77,7.77,PLN
5901477161605,,base_product_standard,7.77,7.77,PLN
5901477161650,1,variant_standard,19.88,19.88,PLN
5901477161650,,base_product_standard,19.88,19.88,PLN
5901477161551,1,variant_standard,5.33,5.33,PLN
5901477161551,,base_product_standard,5.33,5.33,PLN
5901477161582,1,variant_standard,92.83,92.83,PLN
5901477161582,,base_product_standard,92.83,92.83,PLN
5901477161612,1,variant_standard,41.44,41.44,PLN
5901477161612,,base_product_standard,41.44,41.44,PLN
5901477161599,1,variant_standard,1.52,1.52,PLN
5901477161599,,base_product_standard,1.52,1.52,PLN
5901477161575,1,variant_standard,10.54,10.54,PLN
5901477161575,,base_product_standard,10.54,10.54,PLN
5901477161568,1,variant_standard,12.00,12.00,PLN
5901477161568,,base_product_standard,12.00,12.00,PLN
5901477161711,1,variant_standard,19.12,19.12,PLN
5901477161711,,base_product_standard,19.12,19.12,PLN
5901477161728,1,variant_standard,2.76,2.76,PLN
5901477161728,,base_product_standard,2.76,2.76,PLN
5901477161759,1,variant_standard,4,4,PLN
5901477161759,,base_product_standard,4,4,PLN
5901477161933,1,variant_standard,15.98,15.98,PLN
5901477161933,,base_product_standard,15.98,15.98,PLN
5901477161926,1,variant_standard,2.86,2.86,PLN
5901477161926,,base_product_standard,2.86,2.86,PLN
5901477161766,1,variant_standard,2.11,2.11,PLN
5901477161766,,base_product_standard,2.11,2.11,PLN
5901477161940,1,variant_standard,29.1,29.1,PLN
5901477161940,,base_product_standard,29.1,29.1,PLN
5901477161773,1,variant_standard,9.86,9.86,PLN
5901477161773,,base_product_standard,9.86,9.86,PLN
5901477161780,1,variant_standard,4,4,PLN
5901477161780,,base_product_standard,4,4,PLN
5901477161803,1,variant_standard,3.92,3.92,PLN
5901477161803,,base_product_standard,3.92,3.92,PLN
5901477161735,1,variant_standard,6.77,6.77,PLN
5901477161735,,base_product_standard,6.77,6.77,PLN
5901477161742,1,variant_standard,16.8,16.8,PLN
5901477161742,,base_product_standard,16.8,16.8,PLN
5901477161667,1,variant_standard,42.62,42.62,PLN
5901477161667,,base_product_standard,42.62,42.62,PLN
5901477163340,1,variant_standard,13.84,13.84,PLN
5901477163340,,base_product_standard,13.84,13.84,PLN
5901477161988,1,variant_standard,30.33,30.33,PLN
5901477161988,,base_product_standard,30.33,30.33,PLN
5901477161810,1,variant_standard,3.5,3.5,PLN
5901477161810,,base_product_standard,3.5,3.5,PLN
5901477161834,1,variant_standard,32.43,32.43,PLN
5901477161834,,base_product_standard,32.43,32.43,PLN
5901477161841,1,variant_standard,6.4,6.4,PLN
5901477161841,,base_product_standard,6.4,6.4,PLN
5901477161858,1,variant_standard,8.47,8.47,PLN
5901477161858,,base_product_standard,8.47,8.47,PLN
5901477161902,1,variant_standard,1.11,1.11,PLN
5901477161902,,base_product_standard,1.11,1.11,PLN
5901477161919,1,variant_standard,1.26,1.26,PLN
5901477161919,,base_product_standard,1.26,1.26,PLN
5901477161889,1,variant_standard,14.09,14.09,PLN
5901477161889,,base_product_standard,14.09,14.09,PLN
5901477164538,1,variant_standard,48.96,48.96,PLN
5901477164538,,base_product_standard,48.96,48.96,PLN
5901477164545,1,variant_standard,48.96,48.96,PLN
5901477164545,,base_product_standard,48.96,48.96,PLN
5901477161957,1,variant_standard,5.92,5.92,PLN
5901477161957,,base_product_standard,5.92,5.92,PLN
5901477161964,1,variant_standard,9.03,9.03,PLN
5901477161964,,base_product_standard,9.03,9.03,PLN
5901477161971,1,variant_standard,4.03,4.03,PLN
5901477161971,,base_product_standard,4.03,4.03,PLN
5901477168215,1,variant_standard,28.44,28.44,PLN
5901477168215,,base_product_standard,28.44,28.44,PLN
5901477168222,1,variant_standard,50.56,50.56,PLN
5901477168222,,base_product_standard,50.56,50.56,PLN
5901477162152,1,variant_standard,23.57,23.57,PLN
5901477162152,,base_product_standard,23.57,23.57,PLN
5901477162039,1,variant_standard,4.19,4.19,PLN
5901477162039,,base_product_standard,4.19,4.19,PLN
5901477162053,1,variant_standard,1,1,PLN
5901477162053,,base_product_standard,1,1,PLN
5901477162060,1,variant_standard,1.33,1.33,PLN
5901477162060,,base_product_standard,1.33,1.33,PLN
5901477162084,1,variant_standard,0.56,0.56,PLN
5901477162084,,base_product_standard,0.56,0.56,PLN
5901477161995,1,variant_standard,0.85,0.85,PLN
5901477161995,,base_product_standard,0.85,0.85,PLN
5901477162008,1,variant_standard,0.83,0.83,PLN
5901477162008,,base_product_standard,0.83,0.83,PLN
5901477162022,1,variant_standard,0.83,0.83,PLN
5901477162022,,base_product_standard,0.83,0.83,PLN
5901477162046,1,variant_standard,5.02,5.02,PLN
5901477162046,,base_product_standard,5.02,5.02,PLN
5901477162091,1,variant_standard,5.82,5.82,PLN
5901477162091,,base_product_standard,5.82,5.82,PLN
5901477162107,1,variant_standard,8.73,8.73,PLN
5901477162107,,base_product_standard,8.73,8.73,PLN
5901477162114,1,variant_standard,16.38,16.38,PLN
5901477162114,,base_product_standard,16.38,16.38,PLN
5901477162121,1,variant_standard,10.64,10.64,PLN
5901477162121,,base_product_standard,10.64,10.64,PLN
5901477162138,1,variant_standard,15.96,15.96,PLN
5901477162138,,base_product_standard,15.96,15.96,PLN
5901477162145,1,variant_standard,26.6,26.6,PLN
5901477162145,,base_product_standard,26.6,26.6,PLN
5901477162572,1,variant_standard,22.5,22.5,PLN
5901477162572,,base_product_standard,22.5,22.5,PLN
5901477162183,1,variant_standard,25.44,25.44,PLN
5901477162183,,base_product_standard,25.44,25.44,PLN
5901477162190,1,variant_standard,0.92,0.92,PLN
5901477162190,,base_product_standard,0.92,0.92,PLN
5901477162206,1,variant_standard,1,1,PLN
5901477162206,,base_product_standard,1,1,PLN
5901477162213,1,variant_standard,1,1,PLN
5901477162213,,base_product_standard,1,1,PLN
5901477162220,1,variant_standard,2.41,2.41,PLN
5901477162220,,base_product_standard,2.41,2.41,PLN
5901477162237,1,variant_standard,0.9,0.9,PLN
5901477162237,,base_product_standard,0.9,0.9,PLN
5901477162244,1,variant_standard,9.72,9.72,PLN
5901477162244,,base_product_standard,9.72,9.72,PLN
5901477162251,1,variant_standard,0.76,0.76,PLN
5901477162251,,base_product_standard,0.76,0.76,PLN
5901477162268,1,variant_standard,0.91,0.91,PLN
5901477162268,,base_product_standard,0.91,0.91,PLN
5901477162275,1,variant_standard,10.08,10.08,PLN
5901477162275,,base_product_standard,10.08,10.08,PLN
5901477162282,1,variant_standard,2.25,2.25,PLN
5901477162282,,base_product_standard,2.25,2.25,PLN
5901477162299,1,variant_standard,2.69,2.69,PLN
5901477162299,,base_product_standard,2.69,2.69,PLN
5901477162305,1,variant_standard,6.88,6.88,PLN
5901477162305,,base_product_standard,6.88,6.88,PLN
5901477162312,1,variant_standard,1.55,1.55,PLN
5901477162312,,base_product_standard,1.55,1.55,PLN
5901477162329,1,variant_standard,0.9,0.9,PLN
5901477162329,,base_product_standard,0.9,0.9,PLN
5901477162336,1,variant_standard,0.45,0.45,PLN
5901477162336,,base_product_standard,0.45,0.45,PLN
5901477162343,1,variant_standard,0.45,0.45,PLN
5901477162343,,base_product_standard,0.45,0.45,PLN
5901477162350,1,variant_standard,3.1,3.1,PLN
5901477162350,,base_product_standard,3.1,3.1,PLN
5901477162367,1,variant_standard,0.69,0.69,PLN
5901477162367,,base_product_standard,0.69,0.69,PLN
5901477162374,1,variant_standard,1.17,1.17,PLN
5901477162374,,base_product_standard,1.17,1.17,PLN
5901477162381,1,variant_standard,8.6,8.6,PLN
5901477162381,,base_product_standard,8.6,8.6,PLN
5901477165818,1,variant_standard,6.76,6.76,PLN
5901477165818,,base_product_standard,6.76,6.76,PLN
5901477165825,1,variant_standard,9.5,9.5,PLN
5901477165825,,base_product_standard,9.5,9.5,PLN
5901477165832,1,variant_standard,12.15,12.15,PLN
5901477165832,,base_product_standard,12.15,12.15,PLN
5901477165849,1,variant_standard,15.73,15.73,PLN
5901477165849,,base_product_standard,15.73,15.73,PLN
5901477165856,1,variant_standard,20.1,20.1,PLN
5901477165856,,base_product_standard,20.1,20.1,PLN
5901477162992,1,variant_standard,1.8,1.8,PLN
5901477162992,,base_product_standard,1.8,1.8,PLN
5901477163005,1,variant_standard,3.84,3.84,PLN
5901477163005,,base_product_standard,3.84,3.84,PLN
5901477163012,1,variant_standard,2.3,2.3,PLN
5901477163012,,base_product_standard,2.3,2.3,PLN
5901477163029,1,variant_standard,3.48,3.48,PLN
5901477163029,,base_product_standard,3.48,3.48,PLN
5901477162794,1,variant_standard,3.48,3.48,PLN
5901477162794,,base_product_standard,3.48,3.48,PLN
5901477162800,1,variant_standard,4.76,4.76,PLN
5901477162800,,base_product_standard,4.76,4.76,PLN
5901477162817,1,variant_standard,5.81,5.81,PLN
5901477162817,,base_product_standard,5.81,5.81,PLN
5901477162824,1,variant_standard,4.34,4.34,PLN
5901477162824,,base_product_standard,4.34,4.34,PLN
5901477162596,1,variant_standard,3.62,3.62,PLN
5901477162596,,base_product_standard,3.62,3.62,PLN
5901477162602,1,variant_standard,6.14,6.14,PLN
5901477162602,,base_product_standard,6.14,6.14,PLN
5901477162619,1,variant_standard,13.43,13.43,PLN
5901477162619,,base_product_standard,13.43,13.43,PLN
5901477162626,1,variant_standard,17.75,17.75,PLN
5901477162626,,base_product_standard,17.75,17.75,PLN
5901477162633,1,variant_standard,22.4,22.4,PLN
5901477162633,,base_product_standard,22.4,22.4,PLN
5901477162640,1,variant_standard,2.55,2.55,PLN
5901477162640,,base_product_standard,2.55,2.55,PLN
5901477162657,1,variant_standard,3.35,3.35,PLN
5901477162657,,base_product_standard,3.35,3.35,PLN
5901477162664,1,variant_standard,6.7,6.7,PLN
5901477162664,,base_product_standard,6.7,6.7,PLN
5901477162671,1,variant_standard,9.58,9.58,PLN
5901477162671,,base_product_standard,9.58,9.58,PLN
5901477162688,1,variant_standard,4.75,4.75,PLN
5901477162688,,base_product_standard,4.75,4.75,PLN
5901477162695,1,variant_standard,7.36,7.36,PLN
5901477162695,,base_product_standard,7.36,7.36,PLN
5901477162701,1,variant_standard,9.5,9.5,PLN
5901477162701,,base_product_standard,9.5,9.5,PLN
5901477162718,1,variant_standard,10.31,10.31,PLN
5901477162718,,base_product_standard,10.31,10.31,PLN
5901477162725,1,variant_standard,10.67,10.67,PLN
5901477162725,,base_product_standard,10.67,10.67,PLN
5901477162732,1,variant_standard,6.46,6.46,PLN
5901477162732,,base_product_standard,6.46,6.46,PLN
5901477162749,1,variant_standard,6.77,6.77,PLN
5901477162749,,base_product_standard,6.77,6.77,PLN
5901477162756,1,variant_standard,2.2,2.2,PLN
5901477162756,,base_product_standard,2.2,2.2,PLN
5901477162831,1,variant_standard,6.04,6.04,PLN
5901477162831,,base_product_standard,6.04,6.04,PLN
5901477162848,1,variant_standard,7.18,7.18,PLN
5901477162848,,base_product_standard,7.18,7.18,PLN
5901477162855,1,variant_standard,4.91,4.91,PLN
5901477162855,,base_product_standard,4.91,4.91,PLN
5901477162862,1,variant_standard,2.59,2.59,PLN
5901477162862,,base_product_standard,2.59,2.59,PLN
5901477162879,1,variant_standard,4.76,4.76,PLN
5901477162879,,base_product_standard,4.76,4.76,PLN
5901477162886,1,variant_standard,6.38,6.38,PLN
5901477162886,,base_product_standard,6.38,6.38,PLN
5901477162893,1,variant_standard,3.08,3.08,PLN
5901477162893,,base_product_standard,3.08,3.08,PLN
5901477162909,1,variant_standard,15.96,15.96,PLN
5901477162909,,base_product_standard,15.96,15.96,PLN
5901477162916,1,variant_standard,61.33,61.33,PLN
5901477162916,,base_product_standard,61.33,61.33,PLN
5901477162930,1,variant_standard,4.84,4.84,PLN
5901477162930,,base_product_standard,4.84,4.84,PLN
5901477162923,1,variant_standard,13.37,13.37,PLN
5901477162923,,base_product_standard,13.37,13.37,PLN
5901477162947,1,variant_standard,10.56,10.56,PLN
5901477162947,,base_product_standard,10.56,10.56,PLN
5901477162954,1,variant_standard,4.24,4.24,PLN
5901477162954,,base_product_standard,4.24,4.24,PLN
5901477162961,1,variant_standard,2.11,2.11,PLN
5901477162961,,base_product_standard,2.11,2.11,PLN
5901477162978,1,variant_standard,1.26,1.26,PLN
5901477162978,,base_product_standard,1.26,1.26,PLN
5901477162763,1,variant_standard,2.51,2.51,PLN
5901477162763,,base_product_standard,2.51,2.51,PLN
5901477162770,1,variant_standard,2.6,2.6,PLN
5901477162770,,base_product_standard,2.6,2.6,PLN
5901477162985,1,variant_standard,4.3,4.3,PLN
5901477162985,,base_product_standard,4.3,4.3,PLN
5901477162398,1,variant_standard,1.41,1.41,PLN
5901477162398,,base_product_standard,1.41,1.41,PLN
5901477162404,1,variant_standard,10.38,10.38,PLN
5901477162404,,base_product_standard,10.38,10.38,PLN
5901477162411,1,variant_standard,5.84,5.84,PLN
5901477162411,,base_product_standard,5.84,5.84,PLN
5901477162428,1,variant_standard,11.07,11.07,PLN
5901477162428,,base_product_standard,11.07,11.07,PLN
5901477162435,1,variant_standard,4.16,4.16,PLN
5901477162435,,base_product_standard,4.16,4.16,PLN
5901477162442,1,variant_standard,1.44,1.44,PLN
5901477162442,,base_product_standard,1.44,1.44,PLN
5901477162459,1,variant_standard,2.63,2.63,PLN
5901477162459,,base_product_standard,2.63,2.63,PLN
5901477162466,1,variant_standard,2.75,2.75,PLN
5901477162466,,base_product_standard,2.75,2.75,PLN
5901477162473,1,variant_standard,0.89,0.89,PLN
5901477162473,,base_product_standard,0.89,0.89,PLN
5901477162480,1,variant_standard,3.4,3.4,PLN
5901477162480,,base_product_standard,3.4,3.4,PLN
5901477162497,1,variant_standard,8.6,8.6,PLN
5901477162497,,base_product_standard,8.6,8.6,PLN
5901477162503,1,variant_standard,0.91,0.91,PLN
5901477162503,,base_product_standard,0.91,0.91,PLN
5901477162510,1,variant_standard,11.47,11.47,PLN
5901477162510,,base_product_standard,11.47,11.47,PLN
5901477162527,1,variant_standard,1.55,1.55,PLN
5901477162527,,base_product_standard,1.55,1.55,PLN
5901477162534,1,variant_standard,0.9,0.9,PLN
5901477162534,,base_product_standard,0.9,0.9,PLN
5901477162541,1,variant_standard,0.45,0.45,PLN
5901477162541,,base_product_standard,0.45,0.45,PLN
5901477162558,1,variant_standard,1.57,1.57,PLN
5901477162558,,base_product_standard,1.57,1.57,PLN
5901477162565,1,variant_standard,3.1,3.1,PLN
5901477162565,,base_product_standard,3.1,3.1,PLN
5901477163081,1,variant_standard,0.61,0.61,PLN
5901477163081,,base_product_standard,0.61,0.61,PLN
5901477163098,1,variant_standard,5.03,5.03,PLN
5901477163098,,base_product_standard,5.03,5.03,PLN
5901477163104,1,variant_standard,1.55,1.55,PLN
5901477163104,,base_product_standard,1.55,1.55,PLN
5901477163159,1,variant_standard,8.45,8.45,PLN
5901477163159,,base_product_standard,8.45,8.45,PLN
5901477163166,1,variant_standard,0.69,0.69,PLN
5901477163166,,base_product_standard,0.69,0.69,PLN
5901477163135,1,variant_standard,18.4,18.4,PLN
5901477163135,,base_product_standard,18.4,18.4,PLN
5901477163173,1,variant_standard,0.89,0.89,PLN
5901477163173,,base_product_standard,0.89,0.89,PLN
5901477163128,1,variant_standard,5.37,5.37,PLN
5901477163128,,base_product_standard,5.37,5.37,PLN
5901477163111,1,variant_standard,33.26,33.26,PLN
5901477163111,,base_product_standard,33.26,33.26,PLN
5901477163197,1,variant_standard,23.31,23.31,PLN
5901477163197,,base_product_standard,23.31,23.31,PLN
5901477163180,1,variant_standard,18.53,18.53,PLN
5901477163180,,base_product_standard,18.53,18.53,PLN
5901477163296,1,variant_standard,22.14,22.14,PLN
5901477163296,,base_product_standard,22.14,22.14,PLN
5901477163241,1,variant_standard,22.14,22.14,PLN
5901477163241,,base_product_standard,22.14,22.14,PLN
5901477163258,1,variant_standard,22.14,22.14,PLN
5901477163258,,base_product_standard,22.14,22.14,PLN
5901477163265,1,variant_standard,22.14,22.14,PLN
5901477163265,,base_product_standard,22.14,22.14,PLN
5901477163272,1,variant_standard,22.14,22.14,PLN
5901477163272,,base_product_standard,22.14,22.14,PLN
5901477163289,1,variant_standard,22.14,22.14,PLN
5901477163289,,base_product_standard,22.14,22.14,PLN
5901477163302,1,variant_standard,22.14,22.14,PLN
5901477163302,,base_product_standard,22.14,22.14,PLN
5901477163319,1,variant_standard,22.14,22.14,PLN
5901477163319,,base_product_standard,22.14,22.14,PLN
5901477163418,1,variant_standard,2.4,2.4,PLN
5901477163418,,base_product_standard,2.4,2.4,PLN
5901477163425,1,variant_standard,9.57,9.57,PLN
5901477163425,,base_product_standard,9.57,9.57,PLN
5901477163432,1,variant_standard,4.35,4.35,PLN
5901477163432,,base_product_standard,4.35,4.35,PLN
5901477163449,1,variant_standard,4.88,4.88,PLN
5901477163449,,base_product_standard,4.88,4.88,PLN
5901477163456,1,variant_standard,6.46,6.46,PLN
5901477163456,,base_product_standard,6.46,6.46,PLN
