handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand,geko_category_id,geko_category_name,geko_category_path,mapping_timestamp
product_e4191c6e-3b2f-ee01-d53b-7973569e7e5f,Product,Viseira de proteção acrílica,<p>Diretivas: CE CAT - 1 / EN 175</p><p>Cor:&nbsp; transparente</p><p>Material: acrílico</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 1000 unidades</p><p>Quantidade mínima de compra 500 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_796db1b7faee49bc8d9fc3dc1f20cd3c~mv2.jpeg,Proteção e Segurança,,,0.29,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,620101,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659346
product_e4191c6e-3b2f-ee01-d53b-7973569e7e5f,Variant,,,,,,,,,TRUE,,,InStock,,,,,620101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4099b686-5a2f-17d3-4adf-ac8a247c0f11,Product,Máscara de soldador com visor,<p>Diretivas: CE CAT - 1 / EN 175</p><p>Cor:&nbsp; preto</p><p>Material: fibra</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 50 unidades</p><p>Quantidade mínima de compra 10 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_9d3bd34f0f764ba4a3d15b6b4930428a~mv2.jpg,Proteção e Segurança,,,3.5,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,600401,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659383
product_4099b686-5a2f-17d3-4adf-ac8a247c0f11,Variant,,,,,,,,,TRUE,,,InStock,,,,,600401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a2d2feb-ae0c-cf9d-4bc3-c0f59a50d855,Product,Colete de segurança de alta visibilidade verde,<p>O colete possui 2 bandas refletoras e abertura frontal em velcro para maior facilidade de vestir e despir.</p><p>Diretivas: CE CAT - 1 / EN ISO 20471</p><p>Cor:&nbsp; verde</p><p>Material: poliester</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 100 unidades</p><p>Quantidade mínima de compra 25 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_764db835a79e4d9f9a9177bbf54d5bb9~mv2.jpg,Proteção e Segurança,,,1.29,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,M - 990614;L - 990611;XL - 990612;XXL - 990613,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659420
product_5a2d2feb-ae0c-cf9d-4bc3-c0f59a50d855,Variant,,,,,,,,,TRUE,,,InStock,,,,,M - 990614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a2d2feb-ae0c-cf9d-4bc3-c0f59a50d855,Variant,,,,,,,,,TRUE,,,InStock,,,,,XL - 990612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a2d2feb-ae0c-cf9d-4bc3-c0f59a50d855,Variant,,,,,,,,,TRUE,,,InStock,,,,,L - 990611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5a2d2feb-ae0c-cf9d-4bc3-c0f59a50d855,Variant,,,,,,,,,TRUE,,,InStock,,,,,XXL - 990613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9bdf056-610b-0dda-a5dc-9931b4f0c439,Product,Colete de segurança de alta visibilidade laranja,<p>O colete possui 2 bandas refletoras e abertura frontal em velcro para maior facilidade de vestir e despir.</p><p>Diretivas: CE CAT - 1 / EN ISO 20471</p><p>Cor:&nbsp; laranja</p><p>Material: poliester</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 100 unidades</p><p>Quantidade mínima de compra 25 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_8dd22b6ce43a428caa2bf743bcf57f0a~mv2.jpg,Proteção e Segurança,,,1.29,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,M - 990614/1;L - 990608;XL - 990609;XXL - 990610,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659495
product_c9bdf056-610b-0dda-a5dc-9931b4f0c439,Variant,,,,,,,,,TRUE,,,InStock,,,,,XXL - 990610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9bdf056-610b-0dda-a5dc-9931b4f0c439,Variant,,,,,,,,,TRUE,,,InStock,,,,,L - 990608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9bdf056-610b-0dda-a5dc-9931b4f0c439,Variant,,,,,,,,,TRUE,,,InStock,,,,,XL - 990609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9bdf056-610b-0dda-a5dc-9931b4f0c439,Variant,,,,,,,,,TRUE,,,InStock,,,,,M - 990614/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3074cb66-742c-b149-d905-5792b953861f,Product,Calças e jaqueta de trabalho azul marinho,<p>Diretivas: CE CAT - 1</p><p>Cor:&nbsp; azul marinho</p><p>Material: 100% algodão</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 20 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_fdb6afc251da4f2689108ac0e5dd84bb~mv2.jpg,Proteção e Segurança,,,9.5,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,M - 990424,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659635
product_3074cb66-742c-b149-d905-5792b953861f,Variant,,,,,,,,,FALSE,,,InStock,,,,,M - 990424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b8a69a9-113c-fdaf-ed6c-a98e20b95f20,Product,Jardineira de trabalho azul marinho,<p>Diretivas: CE CAT - 1</p><p>Cor:&nbsp; azul marinho</p><p>Material: 100% algodão</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 20 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_430d8ac622304807a67129c4a0417232~mv2.jpg,Proteção e Segurança,,,6.99,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,XXL - 990581,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659680
product_9b8a69a9-113c-fdaf-ed6c-a98e20b95f20,Variant,,,,,,,,,FALSE,,,InStock,,,,,XXL - 990581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_65459cfb-f6f4-a511-d7c2-8ae6cc014381,Product,Bata de trabalho azul marinho,<p>Diretivas: CE CAT - 1</p><p>Cor:&nbsp; azul marinho</p><p>Material: 100% algodão</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 20 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_0936eeca126846179f8632b4186c2681~mv2.jpg,Proteção e Segurança,,,4.99,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,L - 990555;XL - 990556,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659719
product_65459cfb-f6f4-a511-d7c2-8ae6cc014381,Variant,,,,,,,,,FALSE,,,InStock,,,,,XL - 990556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_65459cfb-f6f4-a511-d7c2-8ae6cc014381,Variant,,,,,,,,,FALSE,,,InStock,,,,,L - 990555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0170177e-a804-7b7e-813f-1a3d0d98f580,Product,Polainitos de soldador em pele,<p>Diretivas: CE CAT - 1</p><p>Cor:&nbsp; branco</p><p>Material: pele</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 50 unidades</p><p>Quantidade mínima de compra 10 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_4631dcc0766746fd88b0a10632219b98~mv2.jpg,Proteção e Segurança,,,3.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,990593,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659767
product_0170177e-a804-7b7e-813f-1a3d0d98f580,Variant,,,,,,,,,TRUE,,,InStock,,,,,990593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a6db478-dbe8-1435-b474-df77ccd4a945,Product,Manguitos de soldador em pele,<p>Diretivas: CE CAT - 1</p><p>Cor:&nbsp; branco</p><p>Material: pele</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 50 unidades</p><p>Quantidade mínima de compra 10 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_fd584fe30edd4dcb8a86f8b61fb0334e~mv2.jpg,Proteção e Segurança,,,3.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Compridos - A990564;Curtos - A990594,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,<p>Curtos - até aos cotovelos </p><p>Compridos - até aos ombros </p><p>Cx exterior = 25 pcs</p><p>Cx interiror = 1 pc</p>,ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659804
product_9a6db478-dbe8-1435-b474-df77ccd4a945,Variant,,,,,,,,,TRUE,,,InStock,,,,,Curtos - A990594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a6db478-dbe8-1435-b474-df77ccd4a945,Variant,,,,,,,,0.75,TRUE,,,InStock,,,,,Compridos - A990564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a3531af-d639-f04a-829d-a654363ddf97,Product,Avental de soldador em pele,<p>Diretivas: CE CAT - 1</p><p>Medidas: 60 x 90 cm</p><p>Cor:&nbsp; branco</p><p>Material: pele</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 25 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_ec431331cd8e4cf7b014e90864707253~mv2.jpg,Proteção e Segurança,,,4.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,60x90cm - 880096,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659853
product_3a3531af-d639-f04a-829d-a654363ddf97,Variant,,,,,,,,,TRUE,,,InStock,,,,,60x90cm - 880096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3f011ee8-8133-0333-afc5-8f4dedb8b4c2,Product,Casaco de soldador em pele,<p>Diretivas: CE CAT - 1</p><p>Cor:&nbsp; branco</p><p>Material: pele</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 10 unidades</p><p>Quantidade mínima de compra 2 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_296cfff8b08648979acfa1fd451e438a~mv2.jpg,Proteção e Segurança,,,16.5,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,M - 990590;L - 990591;XL - 990592,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.659891
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Product,Sapato de segurança pele branca,<p>Diretivas: CE 87 / 686 / EN 20345:2007</p><p>Categoria: S1</p><p>Cor:&nbsp; branco</p><p>Material: borracha / pele</p><p>Embalagem: BOX</p><p>Cada caixa exterior contém: 10 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_39644b01909046f2ab03a3559ec2c329~mv2.jpg,Proteção e Segurança,,,13.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,38 - 970263;37 - 970262;39 - 970264;40 - 970265;41 - 970266;42 - 970267;43 - 970268;44 - 970269;45 - 970270,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.660019
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,37 - 970262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,38 - 970263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,42 - 970267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,39 - 970264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,44 - 970269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,43 - 970268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,40 - 970265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,45 - 970270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a546406d-793c-ab4f-19c0-d1539f07d7a7,Variant,,,,,,,,,TRUE,,,InStock,,,,,41 - 970266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Product,Bota de segurança S3 preta KEVLAR & MICROFIBRA,<p>Diretivas: CE 87 / 686 / EN 20345:2007</p><p>Categoria: S3</p><p>Cor:&nbsp; preto</p><p>Material: borracha / KEVLAR / microfibra</p><p>Embalagem: BOX</p><p>Cada caixa exterior contém: 10 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,88efbe_86ae2ebdf6c746a2ade772fbbfb37680~mv2.jpg,Proteção e Segurança,,,19.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,37 - 970388;38 - 970389;39 - 970390;40 - 970391;41 - 970392;42 - 970393;43 - 970394;44 - 970395;45 - 970396;46 - 970397,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.660165
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,45 - 970396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,42 - 970393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,37 - 970388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,39 - 970390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,40 - 970391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,43 - 970394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,38 - 970389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,41 - 970392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,44 - 970395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f2258c6-61cc-e365-75e9-10173b34f03d,Variant,,,,,,,,,TRUE,,,InStock,,,,,46 - 970397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Product,Sapato Ténis  camurça em KEVLAR e composito S1P,<p>Diretivas: CE 87 / 686 / EN 20345:2007</p><p>Categoria: S1P</p><p>Cor:&nbsp; preto</p><p>Material: composito / kevlar / camurça</p><p>Embalagem: BOX</p><p>Cada caixa exterior contém: 10 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,88efbe_da31d9de3422419c99b1ed6d1784af23~mv2.jpg,Proteção e Segurança,,,19.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,38 - 970438;39 - 970439;40 - 970440;41 - 970441;42 - 970442;43 - 970443;44 - 970444;45 - 970445;46 - 970446,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.660284
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,41 - 970441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,39 - 970439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,45 - 970445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,42 - 970442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,44 - 970444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,46 - 970446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,43 - 970443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,40 - 970440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d2a6d460-7f65-8a68-e050-1f319d349a7c,Variant,,,,,,,,,TRUE,,,InStock,,,,,38 - 970438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a39e2038-2379-8732-622b-f8aec1943c23,Product,Bota de segurança S3 com biqueira reforçada e palmilha em aço,<p>Diretivas: CE 87 / 686 / EN 20345:2007</p><p>Categoria: S3</p><p>Cor:&nbsp; preto</p><p>Material: borracha / aço / pele</p><p>Embalagem: BOX</p><p>Cada caixa exterior contém: 10 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_a1a09968744f4be4b1e3845ea6923836~mv2.jpg,Proteção e Segurança,,,13.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,35 - 970330;38 - 970101;39 - 970102;40 - 970103;41 - 970104;42 - 970105;43 - 970106;44 - 970107;45 - 970108;46 - 970109,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>FERMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.660398
product_a39e2038-2379-8732-622b-f8aec1943c23,Variant,,,,,,,,,TRUE,,,InStock,,,,,40 - 970103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a39e2038-2379-8732-622b-f8aec1943c23,Variant,,,,,,,,,TRUE,,,InStock,,,,,46 - 970109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a39e2038-2379-8732-622b-f8aec1943c23,Variant,,,,,,,,,TRUE,,,InStock,,,,,43 - 970106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a39e2038-2379-8732-622b-f8aec1943c23,Variant,,,,,,,,,TRUE,,,InStock,,,,,39 - 970102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
